station,time,temperature,temperature_qc,depth
,UTC,celsius,1,m
B01,2020-08-16T09:00:00Z,11.85,0,20.0
B01,2020-08-16T10:00:00Z,11.74,0,20.0
B01,2020-08-16T11:00:00Z,11.45,0,20.0
B01,2020-08-16T12:00:00Z,11.63,0,20.0
B01,2020-08-16T13:00:00Z,11.94,0,20.0
B01,2020-08-16T14:00:00Z,11.86,0,20.0
B01,2020-08-16T15:00:00Z,12.03,0,20.0
B01,2020-08-16T16:00:00Z,12.29,0,20.0
B01,2020-08-16T17:00:00Z,12.25,0,20.0
B01,2020-08-16T18:00:00Z,12.66,0,20.0
B01,2020-08-16T19:00:00Z,12.92,0,20.0
B01,2020-08-16T20:00:00Z,14.05,0,20.0
B01,2020-08-16T21:00:00Z,15.68,0,20.0
B01,2020-08-16T22:00:00Z,14.43,0,20.0
B01,2020-08-16T23:00:00Z,12.34,0,20.0
B01,2020-08-17T00:00:00Z,12.64,0,20.0
B01,2020-08-17T01:00:00Z,12.12,0,20.0
B01,2020-08-17T02:00:00Z,11.98,0,20.0
B01,2020-08-17T03:00:00Z,12.2,0,20.0
B01,2020-08-17T04:00:00Z,12.51,0,20.0
B01,2020-08-17T05:00:00Z,13.89,0,20.0
B01,2020-08-17T06:00:00Z,14.29,0,20.0
B01,2020-08-17T07:00:00Z,14.07,0,20.0
B01,2020-08-17T08:00:00Z,12.71,0,20.0
B01,2020-08-17T09:00:00Z,12.78,0,20.0
B01,2020-08-17T10:00:00Z,14.18,0,20.0
B01,2020-08-17T11:00:00Z,NaN,40,20.0
B01,2020-08-17T12:00:00Z,11.92,0,20.0
B01,2020-08-17T13:00:00Z,12.43,0,20.0
B01,2020-08-17T14:00:00Z,12.37,0,20.0
B01,2020-08-17T15:00:00Z,12.56,0,20.0
B01,2020-08-17T16:00:00Z,13.09,0,20.0
B01,2020-08-17T17:00:00Z,14.33,0,20.0
B01,2020-08-17T18:00:00Z,14.83,0,20.0
B01,2020-08-17T19:00:00Z,14.69,0,20.0
B01,2020-08-17T20:00:00Z,15.28,0,20.0
B01,2020-08-17T21:00:00Z,15.84,0,20.0
B01,2020-08-17T22:00:00Z,16.23,0,20.0
B01,2020-08-17T23:00:00Z,15.5,0,20.0
B01,2020-08-18T00:00:00Z,13.98,0,20.0
B01,2020-08-18T01:00:00Z,13.33,0,20.0
B01,2020-08-18T02:00:00Z,12.82,0,20.0
B01,2020-08-18T03:00:00Z,13.0,0,20.0
B01,2020-08-18T04:00:00Z,12.67,0,20.0
B01,2020-08-18T05:00:00Z,12.01,0,20.0
B01,2020-08-18T06:00:00Z,12.52,0,20.0
B01,2020-08-18T07:00:00Z,13.14,0,20.0
B01,2020-08-18T08:00:00Z,14.32,0,20.0
B01,2020-08-18T09:00:00Z,14.14,0,20.0
B01,2020-08-18T10:00:00Z,12.38,0,20.0
B01,2020-08-18T11:00:00Z,13.21,0,20.0
B01,2020-08-18T12:00:00Z,13.32,0,20.0
B01,2020-08-18T13:00:00Z,12.4,0,20.0
B01,2020-08-18T14:00:00Z,12.35,0,20.0
B01,2020-08-18T15:00:00Z,11.71,0,20.0
B01,2020-08-18T16:00:00Z,11.95,0,20.0
B01,2020-08-18T17:00:00Z,12.12,0,20.0
B01,2020-08-18T18:00:00Z,12.82,0,20.0
B01,2020-08-18T19:00:00Z,13.46,0,20.0
B01,2020-08-18T20:00:00Z,13.39,0,20.0
B01,2020-08-18T21:00:00Z,12.58,0,20.0
B01,2020-08-18T22:00:00Z,12.25,0,20.0
B01,2020-08-18T23:00:00Z,11.91,0,20.0
B01,2020-08-19T00:00:00Z,14.67,0,20.0
B01,2020-08-19T01:00:00Z,13.39,0,20.0
B01,2020-08-19T02:00:00Z,11.92,0,20.0
B01,2020-08-19T03:00:00Z,11.7,0,20.0
B01,2020-08-19T04:00:00Z,11.57,0,20.0
B01,2020-08-19T05:00:00Z,14.22,0,20.0
B01,2020-08-19T06:00:00Z,13.07,0,20.0
B01,2020-08-19T07:00:00Z,13.7,0,20.0
B01,2020-08-19T08:00:00Z,14.23,0,20.0
B01,2020-08-19T09:00:00Z,12.1,0,20.0
B01,2020-08-19T10:00:00Z,12.95,0,20.0
B01,2020-08-19T11:00:00Z,11.78,0,20.0
B01,2020-08-19T12:00:00Z,13.41,0,20.0
B01,2020-08-19T13:00:00Z,12.25,0,20.0
B01,2020-08-19T14:00:00Z,11.24,0,20.0
B01,2020-08-19T15:00:00Z,11.38,0,20.0
B01,2020-08-19T16:00:00Z,12.02,0,20.0
B01,2020-08-19T17:00:00Z,12.1,0,20.0
B01,2020-08-19T18:00:00Z,12.65,0,20.0
B01,2020-08-19T19:00:00Z,12.75,0,20.0
B01,2020-08-19T20:00:00Z,12.25,0,20.0
B01,2020-08-19T21:00:00Z,12.38,0,20.0
B01,2020-08-19T22:00:00Z,12.11,0,20.0
B01,2020-08-19T23:00:00Z,12.5,0,20.0
B01,2020-08-20T00:00:00Z,13.66,0,20.0
B01,2020-08-20T01:00:00Z,11.82,0,20.0
B01,2020-08-20T02:00:00Z,11.21,0,20.0
B01,2020-08-20T03:00:00Z,11.49,0,20.0
B01,2020-08-20T04:00:00Z,11.57,0,20.0
B01,2020-08-20T05:00:00Z,11.06,0,20.0
B01,2020-08-20T06:00:00Z,11.58,0,20.0
B01,2020-08-20T07:00:00Z,13.41,0,20.0
B01,2020-08-20T08:00:00Z,11.81,0,20.0
B01,2020-08-20T09:00:00Z,12.07,0,20.0
B01,2020-08-20T10:00:00Z,12.75,0,20.0
B01,2020-08-20T11:00:00Z,12.87,0,20.0
B01,2020-08-20T12:00:00Z,15.73,0,20.0
B01,2020-08-20T13:00:00Z,13.4,0,20.0
B01,2020-08-20T14:00:00Z,12.52,0,20.0
B01,2020-08-20T15:00:00Z,12.05,0,20.0
B01,2020-08-20T16:00:00Z,11.89,0,20.0
B01,2020-08-20T17:00:00Z,12.18,0,20.0
B01,2020-08-20T18:00:00Z,12.47,0,20.0
B01,2020-08-20T19:00:00Z,14.19,0,20.0
B01,2020-08-20T20:00:00Z,14.26,0,20.0
B01,2020-08-20T21:00:00Z,13.34,0,20.0
B01,2020-08-20T22:00:00Z,12.7,0,20.0
B01,2020-08-20T23:00:00Z,12.26,0,20.0
B01,2020-08-21T00:00:00Z,13.24,0,20.0
B01,2020-08-21T01:00:00Z,13.7,0,20.0
B01,2020-08-21T02:00:00Z,11.49,0,20.0
B01,2020-08-21T03:00:00Z,11.31,0,20.0
B01,2020-08-21T04:00:00Z,12.09,0,20.0
B01,2020-08-21T05:00:00Z,11.2,0,20.0
B01,2020-08-21T06:00:00Z,12.09,0,20.0
B01,2020-08-21T07:00:00Z,11.66,0,20.0
B01,2020-08-21T08:00:00Z,14.08,0,20.0
B01,2020-08-21T09:00:00Z,12.15,0,20.0
B01,2020-08-21T10:00:00Z,12.73,0,20.0
B01,2020-08-21T11:00:00Z,12.56,0,20.0
B01,2020-08-21T12:00:00Z,12.86,0,20.0
B01,2020-08-21T13:00:00Z,14.96,0,20.0
B01,2020-08-21T14:00:00Z,12.02,0,20.0
B01,2020-08-21T15:00:00Z,11.65,0,20.0
B01,2020-08-21T16:00:00Z,11.34,0,20.0
B01,2020-08-21T17:00:00Z,11.07,0,20.0
B01,2020-08-21T18:00:00Z,10.7,0,20.0
B01,2020-08-21T19:00:00Z,11.59,0,20.0
B01,2020-08-21T20:00:00Z,11.85,40,20.0
B01,2020-08-21T21:00:00Z,13.78,0,20.0
B01,2020-08-21T22:00:00Z,12.59,0,20.0
B01,2020-08-21T23:00:00Z,12.55,0,20.0
B01,2020-08-22T00:00:00Z,12.44,0,20.0
B01,2020-08-22T01:00:00Z,15.77,0,20.0
B01,2020-08-22T02:00:00Z,14.75,0,20.0
B01,2020-08-22T03:00:00Z,11.48,0,20.0
B01,2020-08-22T04:00:00Z,11.47,0,20.0
B01,2020-08-22T05:00:00Z,11.14,0,20.0
B01,2020-08-22T06:00:00Z,10.92,0,20.0
B01,2020-08-22T07:00:00Z,10.77,0,20.0
B01,2020-08-22T08:00:00Z,11.38,0,20.0
B01,2020-08-22T09:00:00Z,12.52,0,20.0
B01,2020-08-22T10:00:00Z,11.74,0,20.0
B01,2020-08-22T11:00:00Z,11.6,0,20.0
B01,2020-08-22T12:00:00Z,12.35,0,20.0
B01,2020-08-22T13:00:00Z,12.4,0,20.0
B01,2020-08-22T14:00:00Z,13.78,0,20.0
B01,2020-08-22T15:00:00Z,12.41,0,20.0
B01,2020-08-22T16:00:00Z,13.07,0,20.0
B01,2020-08-22T17:00:00Z,11.6,0,20.0
B01,2020-08-22T18:00:00Z,12.59,0,20.0
B01,2020-08-22T19:00:00Z,10.72,0,20.0
B01,2020-08-22T20:00:00Z,10.56,0,20.0
B01,2020-08-22T21:00:00Z,12.47,0,20.0
B01,2020-08-22T22:00:00Z,11.44,0,20.0
B01,2020-08-22T23:00:00Z,11.93,0,20.0
B01,2020-08-23T00:00:00Z,14.22,0,20.0
B01,2020-08-23T01:00:00Z,13.59,0,20.0
B01,2020-08-23T02:00:00Z,13.86,0,20.0
B01,2020-08-23T03:00:00Z,13.63,0,20.0
B01,2020-08-23T04:00:00Z,12.69,0,20.0
B01,2020-08-23T05:00:00Z,11.29,0,20.0
B01,2020-08-23T06:00:00Z,12.74,0,20.0
B01,2020-08-23T07:00:00Z,12.19,0,20.0
B01,2020-08-23T08:00:00Z,12.79,0,20.0
B01,2020-08-23T09:00:00Z,12.99,0,20.0
B01,2020-08-23T10:00:00Z,12.88,0,20.0
B01,2020-08-23T11:00:00Z,12.27,0,20.0
B01,2020-08-23T12:00:00Z,13.37,0,20.0
B01,2020-08-23T13:00:00Z,11.67,0,20.0
B01,2020-08-23T14:00:00Z,12.38,0,20.0
B01,2020-08-23T15:00:00Z,12.83,0,20.0
B01,2020-08-23T16:00:00Z,12.67,0,20.0
B01,2020-08-23T17:00:00Z,13.09,0,20.0
B01,2020-08-23T18:00:00Z,12.09,0,20.0
B01,2020-08-23T19:00:00Z,13.18,0,20.0
B01,2020-08-23T20:00:00Z,12.49,0,20.0
B01,2020-08-23T21:00:00Z,11.87,0,20.0
B01,2020-08-23T22:00:00Z,12.41,0,20.0
B01,2020-08-23T23:00:00Z,12.42,0,20.0
B01,2020-08-24T00:00:00Z,12.42,0,20.0
B01,2020-08-24T01:00:00Z,23.26,40,20.0
B01,2020-08-24T02:00:00Z,14.19,0,20.0
B01,2020-08-24T03:00:00Z,14.38,0,20.0
B01,2020-08-24T04:00:00Z,11.71,0,20.0
B01,2020-08-24T05:00:00Z,11.98,0,20.0
B01,2020-08-24T06:00:00Z,12.31,0,20.0
B01,2020-08-24T07:00:00Z,11.93,0,20.0
B01,2020-08-24T08:00:00Z,12.21,0,20.0
B01,2020-08-24T09:00:00Z,12.41,0,20.0
B01,2020-08-24T10:00:00Z,12.6,0,20.0
B01,2020-08-24T11:00:00Z,13.0,0,20.0
B01,2020-08-24T12:00:00Z,12.96,0,20.0
B01,2020-08-24T13:00:00Z,13.68,0,20.0
B01,2020-08-24T14:00:00Z,13.34,0,20.0
B01,2020-08-24T15:00:00Z,12.99,0,20.0
B01,2020-08-24T16:00:00Z,11.65,0,20.0
B01,2020-08-24T17:00:00Z,11.11,0,20.0
B01,2020-08-24T18:00:00Z,10.76,0,20.0
B01,2020-08-24T19:00:00Z,11.9,0,20.0
B01,2020-08-24T20:00:00Z,12.31,0,20.0
B01,2020-08-24T21:00:00Z,12.37,0,20.0
B01,2020-08-24T22:00:00Z,12.66,0,20.0
B01,2020-08-24T23:00:00Z,12.47,0,20.0
B01,2020-08-25T00:00:00Z,12.04,0,20.0
B01,2020-08-25T01:00:00Z,15.35,0,20.0
B01,2020-08-25T02:00:00Z,11.47,0,20.0
B01,2020-08-25T03:00:00Z,11.99,0,20.0
B01,2020-08-25T04:00:00Z,12.35,0,20.0
B01,2020-08-25T05:00:00Z,11.45,0,20.0
B01,2020-08-25T06:00:00Z,10.69,0,20.0
B01,2020-08-25T07:00:00Z,10.34,0,20.0
B01,2020-08-25T08:00:00Z,10.18,0,20.0
B01,2020-08-25T09:00:00Z,11.02,0,20.0
B01,2020-08-25T10:00:00Z,13.28,0,20.0
B01,2020-08-25T11:00:00Z,NaN,40,20.0
B01,2020-08-25T12:00:00Z,13.18,0,20.0
B01,2020-08-25T13:00:00Z,11.62,0,20.0
B01,2020-08-25T14:00:00Z,11.51,0,20.0
B01,2020-08-25T15:00:00Z,12.54,0,20.0
B01,2020-08-25T16:00:00Z,13.46,0,20.0
B01,2020-08-25T17:00:00Z,12.38,0,20.0
B01,2020-08-25T18:00:00Z,11.06,0,20.0
B01,2020-08-25T19:00:00Z,10.44,0,20.0
B01,2020-08-25T20:00:00Z,10.78,0,20.0
B01,2020-08-25T21:00:00Z,11.27,0,20.0
B01,2020-08-25T22:00:00Z,11.2,0,20.0
B01,2020-08-25T23:00:00Z,11.63,0,20.0
B01,2020-08-26T00:00:00Z,12.18,0,20.0
B01,2020-08-26T01:00:00Z,12.24,0,20.0
B01,2020-08-26T02:00:00Z,13.63,0,20.0
B01,2020-08-26T03:00:00Z,11.36,0,20.0
B01,2020-08-26T04:00:00Z,11.32,0,20.0
B01,2020-08-26T05:00:00Z,12.79,0,20.0
B01,2020-08-26T06:00:00Z,11.8,0,20.0
B01,2020-08-26T07:00:00Z,11.12,0,20.0
B01,2020-08-26T08:00:00Z,10.83,0,20.0
B01,2020-08-26T09:00:00Z,11.46,0,20.0
B01,2020-08-26T10:00:00Z,11.26,0,20.0
B01,2020-08-26T11:00:00Z,11.31,0,20.0
B01,2020-08-26T12:00:00Z,11.4,0,20.0
B01,2020-08-26T13:00:00Z,11.3,0,20.0
B01,2020-08-26T14:00:00Z,11.79,0,20.0
B01,2020-08-26T15:00:00Z,12.76,0,20.0
B01,2020-08-26T16:00:00Z,11.95,0,20.0
B01,2020-08-26T17:00:00Z,12.34,0,20.0
B01,2020-08-26T18:00:00Z,11.07,0,20.0
B01,2020-08-26T19:00:00Z,11.57,0,20.0
B01,2020-08-26T20:00:00Z,14.41,0,20.0
B01,2020-08-26T21:00:00Z,15.94,0,20.0
B01,2020-08-26T22:00:00Z,11.6,0,20.0
B01,2020-08-26T23:00:00Z,11.56,0,20.0
B01,2020-08-27T00:00:00Z,12.09,0,20.0
B01,2020-08-27T01:00:00Z,11.8,0,20.0
B01,2020-08-27T02:00:00Z,11.74,0,20.0
B01,2020-08-27T03:00:00Z,11.13,0,20.0
B01,2020-08-27T04:00:00Z,11.75,0,20.0
B01,2020-08-27T05:00:00Z,14.16,0,20.0
B01,2020-08-27T06:00:00Z,13.08,0,20.0
B01,2020-08-27T07:00:00Z,11.65,0,20.0
B01,2020-08-27T08:00:00Z,10.51,0,20.0
B01,2020-08-27T09:00:00Z,11.49,0,20.0
B01,2020-08-27T10:00:00Z,11.26,0,20.0
B01,2020-08-27T11:00:00Z,11.19,0,20.0
B01,2020-08-27T12:00:00Z,13.04,0,20.0
B01,2020-08-27T13:00:00Z,12.02,0,20.0
B01,2020-08-27T14:00:00Z,11.96,0,20.0
B01,2020-08-27T15:00:00Z,12.27,0,20.0
B01,2020-08-27T16:00:00Z,11.93,0,20.0
B01,2020-08-27T17:00:00Z,12.11,0,20.0
B01,2020-08-27T18:00:00Z,11.86,0,20.0
B01,2020-08-27T19:00:00Z,12.82,0,20.0
B01,2020-08-27T20:00:00Z,11.44,0,20.0
B01,2020-08-27T21:00:00Z,11.12,0,20.0
B01,2020-08-27T22:00:00Z,11.18,0,20.0
B01,2020-08-27T23:00:00Z,11.61,0,20.0
B01,2020-08-28T00:00:00Z,11.29,0,20.0
B01,2020-08-28T01:00:00Z,11.54,0,20.0
B01,2020-08-28T02:00:00Z,11.81,0,20.0
B01,2020-08-28T03:00:00Z,10.8,0,20.0
B01,2020-08-28T04:00:00Z,11.52,0,20.0
B01,2020-08-28T05:00:00Z,NaN,40,20.0
B01,2020-08-28T06:00:00Z,11.49,0,20.0
B01,2020-08-28T07:00:00Z,11.58,0,20.0
B01,2020-08-28T08:00:00Z,12.0,0,20.0
B01,2020-08-28T09:00:00Z,12.12,0,20.0
B01,2020-08-28T10:00:00Z,10.93,0,20.0
B01,2020-08-28T11:00:00Z,11.67,0,20.0
B01,2020-08-28T12:00:00Z,11.9,0,20.0
B01,2020-08-28T13:00:00Z,11.3,0,20.0
B01,2020-08-28T14:00:00Z,11.77,0,20.0
B01,2020-08-28T15:00:00Z,10.83,0,20.0
B01,2020-08-28T16:00:00Z,12.3,0,20.0
B01,2020-08-28T17:00:00Z,11.68,0,20.0
B01,2020-08-28T18:00:00Z,11.52,0,20.0
B01,2020-08-28T19:00:00Z,12.68,0,20.0
B01,2020-08-28T20:00:00Z,11.94,0,20.0
B01,2020-08-28T21:00:00Z,10.78,0,20.0
B01,2020-08-28T22:00:00Z,11.17,0,20.0
B01,2020-08-28T23:00:00Z,10.74,0,20.0
B01,2020-08-29T00:00:00Z,11.29,0,20.0
B01,2020-08-29T01:00:00Z,11.94,0,20.0
B01,2020-08-29T02:00:00Z,12.73,0,20.0
B01,2020-08-29T03:00:00Z,11.46,0,20.0
B01,2020-08-29T04:00:00Z,11.39,0,20.0
B01,2020-08-29T05:00:00Z,11.26,0,20.0
B01,2020-08-29T06:00:00Z,11.65,0,20.0
B01,2020-08-29T07:00:00Z,11.88,0,20.0
B01,2020-08-29T08:00:00Z,12.71,0,20.0
B01,2020-08-29T09:00:00Z,11.48,0,20.0
B01,2020-08-29T10:00:00Z,10.54,40,20.0
B01,2020-08-29T11:00:00Z,20.84,40,20.0
B01,2020-08-29T12:00:00Z,11.06,0,20.0
B01,2020-08-29T13:00:00Z,10.91,0,20.0
B01,2020-08-29T14:00:00Z,11.67,0,20.0
B01,2020-08-29T15:00:00Z,12.38,0,20.0
B01,2020-08-29T16:00:00Z,14.18,0,20.0
B01,2020-08-29T17:00:00Z,12.91,0,20.0
B01,2020-08-29T18:00:00Z,14.5,0,20.0
B01,2020-08-29T19:00:00Z,13.79,0,20.0
B01,2020-08-29T20:00:00Z,11.95,0,20.0
B01,2020-08-29T21:00:00Z,11.07,0,20.0
B01,2020-08-29T22:00:00Z,11.01,0,20.0
B01,2020-08-29T23:00:00Z,11.09,0,20.0
B01,2020-08-30T00:00:00Z,10.66,0,20.0
B01,2020-08-30T01:00:00Z,10.96,0,20.0
B01,2020-08-30T02:00:00Z,11.16,0,20.0
B01,2020-08-30T03:00:00Z,11.31,0,20.0
B01,2020-08-30T04:00:00Z,11.09,0,20.0
B01,2020-08-30T05:00:00Z,11.72,0,20.0
B01,2020-08-30T06:00:00Z,12.49,0,20.0
B01,2020-08-30T07:00:00Z,12.31,0,20.0
B01,2020-08-30T08:00:00Z,13.0,0,20.0
B01,2020-08-30T09:00:00Z,13.96,0,20.0
B01,2020-08-30T10:00:00Z,12.67,0,20.0
B01,2020-08-30T11:00:00Z,10.71,40,20.0
B01,2020-08-30T12:00:00Z,10.16,0,20.0
B01,2020-08-30T13:00:00Z,10.28,0,20.0
B01,2020-08-30T14:00:00Z,10.95,0,20.0
B01,2020-08-30T15:00:00Z,11.7,0,20.0
B01,2020-08-30T16:00:00Z,10.64,0,20.0
B01,2020-08-30T17:00:00Z,11.82,0,20.0
B01,2020-08-30T18:00:00Z,11.33,0,20.0
B01,2020-08-30T19:00:00Z,10.47,0,20.0
B01,2020-08-30T20:00:00Z,11.76,0,20.0
B01,2020-08-30T21:00:00Z,11.9,0,20.0
B01,2020-08-30T22:00:00Z,11.21,0,20.0
B01,2020-08-30T23:00:00Z,11.6,0,20.0
B01,2020-08-31T00:00:00Z,11.44,0,20.0
B01,2020-08-31T01:00:00Z,11.19,0,20.0
B01,2020-08-31T02:00:00Z,10.87,0,20.0
B01,2020-08-31T03:00:00Z,10.48,0,20.0
B01,2020-08-31T04:00:00Z,12.99,0,20.0
B01,2020-08-31T05:00:00Z,11.44,0,20.0
B01,2020-08-31T06:00:00Z,10.74,0,20.0
B01,2020-08-31T07:00:00Z,11.26,0,20.0
B01,2020-08-31T08:00:00Z,12.13,0,20.0
B01,2020-08-31T09:00:00Z,15.01,0,20.0
B01,2020-08-31T10:00:00Z,12.63,0,20.0
B01,2020-08-31T11:00:00Z,11.65,0,20.0
B01,2020-08-31T12:00:00Z,10.51,0,20.0
B01,2020-08-31T13:00:00Z,10.45,0,20.0
B01,2020-08-31T14:00:00Z,10.02,0,20.0
B01,2020-08-31T15:00:00Z,13.39,0,20.0
B01,2020-08-31T16:00:00Z,10.63,0,20.0
B01,2020-08-31T17:00:00Z,11.43,0,20.0
B01,2020-08-31T18:00:00Z,13.41,0,20.0
B01,2020-08-31T19:00:00Z,11.68,0,20.0
B01,2020-08-31T20:00:00Z,14.02,0,20.0
B01,2020-08-31T21:00:00Z,11.67,0,20.0
B01,2020-08-31T22:00:00Z,12.82,40,20.0
B01,2020-08-31T23:00:00Z,10.96,0,20.0
B01,2020-09-01T00:00:00Z,10.74,0,20.0
B01,2020-09-01T01:00:00Z,10.61,0,20.0
B01,2020-09-01T02:00:00Z,10.42,0,20.0
B01,2020-09-01T03:00:00Z,11.78,0,20.0
B01,2020-09-01T04:00:00Z,11.93,0,20.0
B01,2020-09-01T05:00:00Z,12.5,0,20.0
B01,2020-09-01T06:00:00Z,12.16,0,20.0
B01,2020-09-01T07:00:00Z,12.84,0,20.0
B01,2020-09-01T08:00:00Z,11.6,0,20.0
B01,2020-09-01T09:00:00Z,10.86,0,20.0
B01,2020-09-01T10:00:00Z,10.84,0,20.0
B01,2020-09-01T11:00:00Z,12.13,0,20.0
B01,2020-09-01T12:00:00Z,11.96,0,20.0
B01,2020-09-01T13:00:00Z,11.71,0,20.0
B01,2020-09-01T14:00:00Z,11.29,0,20.0
B01,2020-09-01T15:00:00Z,11.09,0,20.0
B01,2020-09-01T16:00:00Z,11.11,0,20.0
B01,2020-09-01T17:00:00Z,10.97,0,20.0
B01,2020-09-01T18:00:00Z,11.21,0,20.0
B01,2020-09-01T19:00:00Z,11.21,0,20.0
B01,2020-09-01T20:00:00Z,12.13,0,20.0
B01,2020-09-01T21:00:00Z,12.56,0,20.0
B01,2020-09-01T22:00:00Z,11.21,0,20.0
B01,2020-09-01T23:00:00Z,13.56,0,20.0
B01,2020-09-02T00:00:00Z,10.45,0,20.0
B01,2020-09-02T01:00:00Z,10.51,0,20.0
B01,2020-09-02T02:00:00Z,10.6,0,20.0
B01,2020-09-02T03:00:00Z,10.42,0,20.0
B01,2020-09-02T04:00:00Z,10.59,0,20.0
B01,2020-09-02T05:00:00Z,11.07,0,20.0
B01,2020-09-02T06:00:00Z,11.35,0,20.0
B01,2020-09-02T07:00:00Z,11.04,0,20.0
B01,2020-09-02T08:00:00Z,11.26,0,20.0
B01,2020-09-02T09:00:00Z,12.37,0,20.0
B01,2020-09-02T10:00:00Z,11.4,0,20.0
B01,2020-09-02T11:00:00Z,13.51,0,20.0
B01,2020-09-02T12:00:00Z,10.56,0,20.0
B01,2020-09-02T13:00:00Z,13.27,0,20.0
B01,2020-09-02T14:00:00Z,11.89,0,20.0
B01,2020-09-02T15:00:00Z,10.66,0,20.0
B01,2020-09-02T16:00:00Z,10.59,0,20.0
B01,2020-09-02T17:00:00Z,10.55,0,20.0
B01,2020-09-02T18:00:00Z,10.71,0,20.0
B01,2020-09-02T19:00:00Z,12.22,0,20.0
B01,2020-09-02T20:00:00Z,11.51,40,20.0
B01,2020-09-02T21:00:00Z,10.92,0,20.0
B01,2020-09-02T22:00:00Z,11.16,0,20.0
B01,2020-09-02T23:00:00Z,11.8,0,20.0
B01,2020-09-03T00:00:00Z,13.84,0,20.0
B01,2020-09-03T01:00:00Z,11.06,0,20.0
B01,2020-09-03T02:00:00Z,10.87,0,20.0
B01,2020-09-03T03:00:00Z,10.51,0,20.0
B01,2020-09-03T04:00:00Z,10.68,0,20.0
B01,2020-09-03T05:00:00Z,10.63,0,20.0
B01,2020-09-03T06:00:00Z,10.55,0,20.0
B01,2020-09-03T07:00:00Z,10.64,0,20.0
B01,2020-09-03T08:00:00Z,10.81,0,20.0
B01,2020-09-03T09:00:00Z,10.86,0,20.0
B01,2020-09-03T10:00:00Z,11.11,0,20.0
B01,2020-09-03T11:00:00Z,11.53,0,20.0
B01,2020-09-03T12:00:00Z,11.89,0,20.0
B01,2020-09-03T13:00:00Z,11.35,0,20.0
B01,2020-09-03T14:00:00Z,10.84,0,20.0
B01,2020-09-03T15:00:00Z,10.83,0,20.0
B01,2020-09-03T16:00:00Z,10.36,0,20.0
B01,2020-09-03T17:00:00Z,10.08,0,20.0
B01,2020-09-03T18:00:00Z,9.97,0,20.0
B01,2020-09-03T19:00:00Z,10.12,0,20.0
B01,2020-09-03T20:00:00Z,10.17,0,20.0
B01,2020-09-03T21:00:00Z,11.03,0,20.0
B01,2020-09-03T22:00:00Z,11.64,0,20.0
B01,2020-09-03T23:00:00Z,11.4,0,20.0
B01,2020-09-04T00:00:00Z,11.55,0,20.0
B01,2020-09-04T01:00:00Z,11.4,0,20.0
B01,2020-09-04T02:00:00Z,11.33,0,20.0
B01,2020-09-04T03:00:00Z,11.3,0,20.0
B01,2020-09-04T04:00:00Z,11.05,0,20.0
B01,2020-09-04T05:00:00Z,10.41,0,20.0
B01,2020-09-04T06:00:00Z,10.37,0,20.0
B01,2020-09-04T07:00:00Z,10.01,0,20.0
B01,2020-09-04T08:00:00Z,10.31,0,20.0
B01,2020-09-04T09:00:00Z,10.86,0,20.0
B01,2020-09-04T10:00:00Z,11.99,0,20.0
B01,2020-09-04T11:00:00Z,11.9,0,20.0
B01,2020-09-04T12:00:00Z,11.2,0,20.0
B01,2020-09-04T13:00:00Z,10.4,0,20.0
B01,2020-09-04T14:00:00Z,14.28,0,20.0
B01,2020-09-04T15:00:00Z,10.36,0,20.0
B01,2020-09-04T16:00:00Z,10.71,0,20.0
B01,2020-09-04T17:00:00Z,10.62,0,20.0
B01,2020-09-04T18:00:00Z,10.53,0,20.0
B01,2020-09-04T19:00:00Z,10.08,0,20.0
B01,2020-09-04T20:00:00Z,10.74,0,20.0
B01,2020-09-04T21:00:00Z,11.41,0,20.0
B01,2020-09-04T22:00:00Z,11.27,0,20.0
B01,2020-09-04T23:00:00Z,11.25,0,20.0
B01,2020-09-05T00:00:00Z,11.47,0,20.0
B01,2020-09-05T01:00:00Z,11.31,0,20.0
B01,2020-09-05T02:00:00Z,12.29,0,20.0
B01,2020-09-05T03:00:00Z,11.11,0,20.0
B01,2020-09-05T04:00:00Z,10.48,0,20.0
B01,2020-09-05T05:00:00Z,11.02,0,20.0
B01,2020-09-05T06:00:00Z,10.75,0,20.0
B01,2020-09-05T07:00:00Z,9.92,0,20.0
B01,2020-09-05T08:00:00Z,9.97,0,20.0
B01,2020-09-05T09:00:00Z,10.77,0,20.0
B01,2020-09-05T10:00:00Z,11.69,0,20.0
B01,2020-09-05T11:00:00Z,10.78,0,20.0
B01,2020-09-05T12:00:00Z,11.2,0,20.0
B01,2020-09-05T13:00:00Z,10.33,0,20.0
B01,2020-09-05T14:00:00Z,10.06,0,20.0
B01,2020-09-05T15:00:00Z,11.25,0,20.0
B01,2020-09-05T16:00:00Z,10.62,0,20.0
B01,2020-09-05T17:00:00Z,10.8,0,20.0
B01,2020-09-05T18:00:00Z,11.21,0,20.0
B01,2020-09-05T19:00:00Z,10.3,0,20.0
B01,2020-09-05T20:00:00Z,10.42,0,20.0
B01,2020-09-05T21:00:00Z,10.2,0,20.0
B01,2020-09-05T22:00:00Z,10.79,0,20.0
B01,2020-09-05T23:00:00Z,11.85,0,20.0
B01,2020-09-06T00:00:00Z,10.38,0,20.0
B01,2020-09-06T01:00:00Z,10.04,0,20.0
B01,2020-09-06T02:00:00Z,10.4,0,20.0
