DOCID,NRPAGES,DATE_SAIL,DATE_LAND,TRIPCATG,CREW,NANGLERS,OPERATOR_NUM,OPERATOR_NAME,DATE_SIGNED,FISHED,VESSEL_PERMIT_NUM,SERIAL_NUM,TRIP_ACTIVITY_TYPE,IMGID,PAGENO,DATE_RECEIVED,GEARCODE,GEARQTY,GEARSIZE,AREA,DEPTH,LAT_DEGREE,LAT_MINUTE,LAT_SECOND,LON_DEGREE,LON_MINUTE,LON_SECOND,LORAN1,LORAN2,CLATDEG,CLATMIN,CLATSEC,CLONDEG,CLONMIN,CLONSEC,CLORAN1,CLORAN2,NTOWS,TOWHRS,TOWMIN,DATETIME_HAUL_START,DATETIME_HAUL_END,CAREA,MESH,CATCH_ID,SPECIES_ID,KEPT,DISCARDED,SPECIES_COUNT,DEALER_NUM,DATE_SOLD,PORT_LANDED,STATE_LANDED,VTR_RESOLUTION,FW55_EXEMPTION
31168419081808,2,8/18/2019 4:32,8/18/2019 11:40,1,2,,10003278,O8,18-Aug-19,0,311684,3116841908180800,0,3.10473E+15,1,10-Sep-19,OTF,1,100,611,18,41,12,57,71,40,1,,,41,13,57,71,42,20,,,1,1,15,,,149,2.3,3.10473E+17,FLUKE,60,,,913,18-Aug-19,,,SUB-TRIP,0
31168419081808,2,8/18/2019 4:32,8/18/2019 11:40,1,2,,10003278,O8,18-Aug-19,0,311684,3116841908180800,0,3.10473E+15,1,10-Sep-19,OTF,1,100,611,18,41,12,57,71,40,1,,,41,13,57,71,42,20,,,1,1,15,,,149,2.3,3.10473E+17,FLUKE,,4,,,,,,SUB-TRIP,0
31168419081808,2,8/18/2019 4:32,8/18/2019 11:40,1,2,,10003278,O8,18-Aug-19,0,311684,3116841908180800,0,3.10473E+15,1,10-Sep-19,OTF,1,100,611,18,41,12,57,71,40,1,,,41,13,57,71,42,20,,,1,1,15,,,149,2.3,3.10473E+17,LOB,,6,,,,,,SUB-TRIP,0
31168419081808,2,8/18/2019 4:32,8/18/2019 11:40,1,2,,10003278,O8,18-Aug-19,0,311684,3116841908180800,0,3.10473E+15,1,10-Sep-19,OTF,1,100,611,18,41,12,57,71,40,1,,,41,13,57,71,42,20,,,1,1,15,,,149,2.3,3.10473E+17,LOL,15,,,913,18-Aug-19,,,SUB-TRIP,0
31168419081808,2,8/18/2019 4:32,8/18/2019 11:40,1,2,,10003278,O8,18-Aug-19,0,311684,3116841908180800,0,3.10473E+15,1,10-Sep-19,OTF,1,100,611,18,41,12,57,71,40,1,,,41,13,57,71,42,20,,,1,1,15,,,149,2.3,3.10473E+17,MONK,,6,,,,,,SUB-TRIP,0
31168419081808,2,8/18/2019 4:32,8/18/2019 11:40,1,2,,10003278,O8,18-Aug-19,0,311684,3116841908180800,0,3.10473E+15,1,10-Sep-19,OTF,1,100,611,18,41,12,57,71,40,1,,,41,13,57,71,42,20,,,1,1,15,,,149,2.3,3.10473E+17,RHAK,12,,,913,18-Aug-19,,,SUB-TRIP,0
31168419081808,2,8/18/2019 4:32,8/18/2019 11:40,1,2,,10003278,O8,18-Aug-19,0,311684,3116841908180800,0,3.10473E+15,1,10-Sep-19,OTF,1,100,611,18,41,12,57,71,40,1,,,41,13,57,71,42,20,,,1,1,15,,,149,2.3,3.10473E+17,RHAK,,10,,,,,,SUB-TRIP,0
31168419081808,2,8/18/2019 4:32,8/18/2019 11:40,1,2,,10003278,O8,18-Aug-19,0,311684,3116841908180800,0,3.10473E+15,1,10-Sep-19,OTF,1,100,611,18,41,12,57,71,40,1,,,41,13,57,71,42,20,,,1,1,15,,,149,2.3,3.10473E+17,SCUP,150,,,913,18-Aug-19,,,SUB-TRIP,0
31168419081808,2,8/18/2019 4:32,8/18/2019 11:40,1,2,,10003278,O8,18-Aug-19,0,311684,3116841908180800,0,3.10473E+15,1,10-Sep-19,OTF,1,100,611,18,41,12,57,71,40,1,,,41,13,57,71,42,20,,,1,1,15,,,149,2.3,3.10473E+17,SCUP,,200,,,,,,SUB-TRIP,0
31168419081808,2,8/18/2019 4:32,8/18/2019 11:40,1,2,,10003278,O8,18-Aug-19,0,311684,3116841908180800,0,3.10473E+15,1,10-Sep-19,OTF,1,100,611,18,41,12,57,71,40,1,,,41,13,57,71,42,20,,,1,1,15,,,149,2.3,3.10473E+17,SHAK,35,,,913,18-Aug-19,,,SUB-TRIP,0
31168419081808,2,8/18/2019 4:32,8/18/2019 11:40,1,2,,10003278,O8,18-Aug-19,0,311684,3116841908180800,0,3.10473E+15,1,10-Sep-19,OTF,1,100,611,18,41,12,57,71,40,1,,,41,13,57,71,42,20,,,1,1,15,,,149,2.3,3.10473E+17,SHAK,,123,,,,,,SUB-TRIP,0
31168419081808,2,8/18/2019 4:32,8/18/2019 11:40,1,2,,10003278,O8,18-Aug-19,0,311684,3116841908180800,0,3.10473E+15,1,10-Sep-19,OTF,1,100,611,18,41,12,57,71,40,1,,,41,13,57,71,42,20,,,1,1,15,,,149,2.3,3.10473E+17,SKLWIN,,66,,,,,,SUB-TRIP,0
31168419081808,2,8/18/2019 4:32,8/18/2019 11:40,1,2,,10003278,O8,18-Aug-19,0,311684,3116841908180800,0,3.10473E+15,1,10-Sep-19,OTF,1,100,611,18,41,12,57,71,40,1,,,41,13,57,71,42,20,,,1,1,15,,,149,2.3,3.10473E+17,SROB,,3,,,,,,SUB-TRIP,0
31168419081808,2,8/18/2019 4:32,8/18/2019 11:40,1,2,,10003278,O8,18-Aug-19,0,311684,3116841908180800,0,3.10473E+15,1,10-Sep-19,OTF,1,100,611,18,41,12,57,71,40,1,,,41,13,57,71,42,20,,,1,1,15,,,149,2.3,3.10473E+17,STB,,10,,,,,,SUB-TRIP,0
31168419082009,1,8/20/2019 5:19,8/20/2019 18:32,1,2,,10003278,O8,20-Aug-19,0,311684,3116841908200900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,12,41,1,17,71,7,18,,,41,20,17,71,27,18,,,5,1,40,,,132,2.3,3.10473E+17,BSB,,59,,,,,,SUB-TRIP,0
31168419082009,1,8/20/2019 5:19,8/20/2019 18:32,1,2,,10003278,O8,20-Aug-19,0,311684,3116841908200900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,12,41,1,17,71,7,18,,,41,20,17,71,27,18,,,5,1,40,,,132,2.3,3.10473E+17,BUT,82,,,913,20-Aug-19,,,SUB-TRIP,0
31168419082009,1,8/20/2019 5:19,8/20/2019 18:32,1,2,,10003278,O8,20-Aug-19,0,311684,3116841908200900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,12,41,1,17,71,7,18,,,41,20,17,71,27,18,,,5,1,40,,,132,2.3,3.10473E+17,BUT,,24,,,,,,SUB-TRIP,0
31168419082009,1,8/20/2019 5:19,8/20/2019 18:32,1,2,,10003278,O8,20-Aug-19,0,311684,3116841908200900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,12,41,1,17,71,7,18,,,41,20,17,71,27,18,,,5,1,40,,,132,2.3,3.10473E+17,DGSM,,110,,,,,,SUB-TRIP,0
31168419082009,1,8/20/2019 5:19,8/20/2019 18:32,1,2,,10003278,O8,20-Aug-19,0,311684,3116841908200900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,12,41,1,17,71,7,18,,,41,20,17,71,27,18,,,5,1,40,,,132,2.3,3.10473E+17,DGSP,,60,,,,,,SUB-TRIP,0
31168419082009,1,8/20/2019 5:19,8/20/2019 18:32,1,2,,10003278,O8,20-Aug-19,0,311684,3116841908200900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,12,41,1,17,71,7,18,,,41,20,17,71,27,18,,,5,1,40,,,132,2.3,3.10473E+17,FLBB,,33,,,,,,SUB-TRIP,0
31168419082009,1,8/20/2019 5:19,8/20/2019 18:32,1,2,,10003278,O8,20-Aug-19,0,311684,3116841908200900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,12,41,1,17,71,7,18,,,41,20,17,71,27,18,,,5,1,40,,,132,2.3,3.10473E+17,FLUKE,115,,,913,20-Aug-19,,,SUB-TRIP,0
31168419082009,1,8/20/2019 5:19,8/20/2019 18:32,1,2,,10003278,O8,20-Aug-19,0,311684,3116841908200900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,12,41,1,17,71,7,18,,,41,20,17,71,27,18,,,5,1,40,,,132,2.3,3.10473E+17,FLUKE,,15,,,,,,SUB-TRIP,0
31168419082009,1,8/20/2019 5:19,8/20/2019 18:32,1,2,,10003278,O8,20-Aug-19,0,311684,3116841908200900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,12,41,1,17,71,7,18,,,41,20,17,71,27,18,,,5,1,40,,,132,2.3,3.10473E+17,LOB,,245,,,,,,SUB-TRIP,0
31168419082009,1,8/20/2019 5:19,8/20/2019 18:32,1,2,,10003278,O8,20-Aug-19,0,311684,3116841908200900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,12,41,1,17,71,7,18,,,41,20,17,71,27,18,,,5,1,40,,,132,2.3,3.10473E+17,LOL,389,,,913,20-Aug-19,,,SUB-TRIP,0
31168419082009,1,8/20/2019 5:19,8/20/2019 18:32,1,2,,10003278,O8,20-Aug-19,0,311684,3116841908200900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,12,41,1,17,71,7,18,,,41,20,17,71,27,18,,,5,1,40,,,132,2.3,3.10473E+17,MONK,,6,,,,,,SUB-TRIP,0
31168419082009,1,8/20/2019 5:19,8/20/2019 18:32,1,2,,10003278,O8,20-Aug-19,0,311684,3116841908200900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,12,41,1,17,71,7,18,,,41,20,17,71,27,18,,,5,1,40,,,132,2.3,3.10473E+17,RAY,,365,,,,,,SUB-TRIP,0
31168419082009,1,8/20/2019 5:19,8/20/2019 18:32,1,2,,10003278,O8,20-Aug-19,0,311684,3116841908200900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,12,41,1,17,71,7,18,,,41,20,17,71,27,18,,,5,1,40,,,132,2.3,3.10473E+17,RHAK,25,,,913,20-Aug-19,,,SUB-TRIP,0
31168419082009,1,8/20/2019 5:19,8/20/2019 18:32,1,2,,10003278,O8,20-Aug-19,0,311684,3116841908200900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,12,41,1,17,71,7,18,,,41,20,17,71,27,18,,,5,1,40,,,132,2.3,3.10473E+17,RHAK,,19,,,,,,SUB-TRIP,0
31168419082009,1,8/20/2019 5:19,8/20/2019 18:32,1,2,,10003278,O8,20-Aug-19,0,311684,3116841908200900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,12,41,1,17,71,7,18,,,41,20,17,71,27,18,,,5,1,40,,,132,2.3,3.10473E+17,SCUP,49,,,913,20-Aug-19,,,SUB-TRIP,0
31168419082009,1,8/20/2019 5:19,8/20/2019 18:32,1,2,,10003278,O8,20-Aug-19,0,311684,3116841908200900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,12,41,1,17,71,7,18,,,41,20,17,71,27,18,,,5,1,40,,,132,2.3,3.10473E+17,SCUP,,33,,,,,,SUB-TRIP,0
31168419082009,1,8/20/2019 5:19,8/20/2019 18:32,1,2,,10003278,O8,20-Aug-19,0,311684,3116841908200900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,12,41,1,17,71,7,18,,,41,20,17,71,27,18,,,5,1,40,,,132,2.3,3.10473E+17,SHAK,284,,,913,20-Aug-19,,,SUB-TRIP,0
31168419082009,1,8/20/2019 5:19,8/20/2019 18:32,1,2,,10003278,O8,20-Aug-19,0,311684,3116841908200900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,12,41,1,17,71,7,18,,,41,20,17,71,27,18,,,5,1,40,,,132,2.3,3.10473E+17,SHAK,,424,,,,,,SUB-TRIP,0
31168419082009,1,8/20/2019 5:19,8/20/2019 18:32,1,2,,10003278,O8,20-Aug-19,0,311684,3116841908200900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,12,41,1,17,71,7,18,,,41,20,17,71,27,18,,,5,1,40,,,132,2.3,3.10473E+17,SKLWIN,,75,,,,,,SUB-TRIP,0
31168419082009,1,8/20/2019 5:19,8/20/2019 18:32,1,2,,10003278,O8,20-Aug-19,0,311684,3116841908200900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,12,41,1,17,71,7,18,,,41,20,17,71,27,18,,,5,1,40,,,132,2.3,3.10473E+17,SROB,,10,,,,,,SUB-TRIP,0
31168419082009,1,8/20/2019 5:19,8/20/2019 18:32,1,2,,10003278,O8,20-Aug-19,0,311684,3116841908200900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,12,41,1,17,71,7,18,,,41,20,17,71,27,18,,,5,1,40,,,132,2.3,3.10473E+17,STB,,95,,,,,,SUB-TRIP,0
31168419082109,1,8/21/2019 5:04,8/21/2019 15:07,1,2,,10003278,O8,21-Aug-19,0,311684,3116841908210900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,27,71,7,8,,,41,20,37,71,27,28,,,3,2,5,,,132,2.3,3.10473E+17,BLU,,2,,,,,,SUB-TRIP,0
31168419082109,1,8/21/2019 5:04,8/21/2019 15:07,1,2,,10003278,O8,21-Aug-19,0,311684,3116841908210900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,27,71,7,8,,,41,20,37,71,27,28,,,3,2,5,,,132,2.3,3.10473E+17,BSB,,30,,,,,,SUB-TRIP,0
31168419082109,1,8/21/2019 5:04,8/21/2019 15:07,1,2,,10003278,O8,21-Aug-19,0,311684,3116841908210900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,27,71,7,8,,,41,20,37,71,27,28,,,3,2,5,,,132,2.3,3.10473E+17,BUT,12,,,913,21-Aug-19,,,SUB-TRIP,0
31168419082109,1,8/21/2019 5:04,8/21/2019 15:07,1,2,,10003278,O8,21-Aug-19,0,311684,3116841908210900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,27,71,7,8,,,41,20,37,71,27,28,,,3,2,5,,,132,2.3,3.10473E+17,BUT,,76,,,,,,SUB-TRIP,0
31168419082109,1,8/21/2019 5:04,8/21/2019 15:07,1,2,,10003278,O8,21-Aug-19,0,311684,3116841908210900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,27,71,7,8,,,41,20,37,71,27,28,,,3,2,5,,,132,2.3,3.10473E+17,CRHS,,10,,,,,,SUB-TRIP,0
31168419082109,1,8/21/2019 5:04,8/21/2019 15:07,1,2,,10003278,O8,21-Aug-19,0,311684,3116841908210900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,27,71,7,8,,,41,20,37,71,27,28,,,3,2,5,,,132,2.3,3.10473E+17,CRSP,,5,,,,,,SUB-TRIP,0
31168419082109,1,8/21/2019 5:04,8/21/2019 15:07,1,2,,10003278,O8,21-Aug-19,0,311684,3116841908210900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,27,71,7,8,,,41,20,37,71,27,28,,,3,2,5,,,132,2.3,3.10473E+17,DGSM,,47,,,,,,SUB-TRIP,0
31168419082109,1,8/21/2019 5:04,8/21/2019 15:07,1,2,,10003278,O8,21-Aug-19,0,311684,3116841908210900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,27,71,7,8,,,41,20,37,71,27,28,,,3,2,5,,,132,2.3,3.10473E+17,FLUKE,120,,,913,21-Aug-19,,,SUB-TRIP,0
31168419082109,1,8/21/2019 5:04,8/21/2019 15:07,1,2,,10003278,O8,21-Aug-19,0,311684,3116841908210900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,27,71,7,8,,,41,20,37,71,27,28,,,3,2,5,,,132,2.3,3.10473E+17,FLUKE,,3,,,,,,SUB-TRIP,0
31168419082109,1,8/21/2019 5:04,8/21/2019 15:07,1,2,,10003278,O8,21-Aug-19,0,311684,3116841908210900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,27,71,7,8,,,41,20,37,71,27,28,,,3,2,5,,,132,2.3,3.10473E+17,HERR,,15,,,,,,SUB-TRIP,0
31168419082109,1,8/21/2019 5:04,8/21/2019 15:07,1,2,,10003278,O8,21-Aug-19,0,311684,3116841908210900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,27,71,7,8,,,41,20,37,71,27,28,,,3,2,5,,,132,2.3,3.10473E+17,HRBB,,12,,,,,,SUB-TRIP,0
31168419082109,1,8/21/2019 5:04,8/21/2019 15:07,1,2,,10003278,O8,21-Aug-19,0,311684,3116841908210900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,27,71,7,8,,,41,20,37,71,27,28,,,3,2,5,,,132,2.3,3.10473E+17,LOB,,17,,,,,,SUB-TRIP,0
31168419082109,1,8/21/2019 5:04,8/21/2019 15:07,1,2,,10003278,O8,21-Aug-19,0,311684,3116841908210900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,27,71,7,8,,,41,20,37,71,27,28,,,3,2,5,,,132,2.3,3.10473E+17,LOL,375,,,913,21-Aug-19,,,SUB-TRIP,0
31168419082109,1,8/21/2019 5:04,8/21/2019 15:07,1,2,,10003278,O8,21-Aug-19,0,311684,3116841908210900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,27,71,7,8,,,41,20,37,71,27,28,,,3,2,5,,,132,2.3,3.10473E+17,RAY,,33,,,,,,SUB-TRIP,0
31168419082109,1,8/21/2019 5:04,8/21/2019 15:07,1,2,,10003278,O8,21-Aug-19,0,311684,3116841908210900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,27,71,7,8,,,41,20,37,71,27,28,,,3,2,5,,,132,2.3,3.10473E+17,RHAK,1,,,913,21-Aug-19,,,SUB-TRIP,0
31168419082109,1,8/21/2019 5:04,8/21/2019 15:07,1,2,,10003278,O8,21-Aug-19,0,311684,3116841908210900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,27,71,7,8,,,41,20,37,71,27,28,,,3,2,5,,,132,2.3,3.10473E+17,RHAK,,2,,,,,,SUB-TRIP,0
31168419082109,1,8/21/2019 5:04,8/21/2019 15:07,1,2,,10003278,O8,21-Aug-19,0,311684,3116841908210900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,27,71,7,8,,,41,20,37,71,27,28,,,3,2,5,,,132,2.3,3.10473E+17,SCUP,9,,,913,21-Aug-19,,,SUB-TRIP,0
31168419082109,1,8/21/2019 5:04,8/21/2019 15:07,1,2,,10003278,O8,21-Aug-19,0,311684,3116841908210900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,27,71,7,8,,,41,20,37,71,27,28,,,3,2,5,,,132,2.3,3.10473E+17,SCUP,,268,,,,,,SUB-TRIP,0
31168419082109,1,8/21/2019 5:04,8/21/2019 15:07,1,2,,10003278,O8,21-Aug-19,0,311684,3116841908210900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,27,71,7,8,,,41,20,37,71,27,28,,,3,2,5,,,132,2.3,3.10473E+17,SHAK,8,,,913,21-Aug-19,,,SUB-TRIP,0
31168419082109,1,8/21/2019 5:04,8/21/2019 15:07,1,2,,10003278,O8,21-Aug-19,0,311684,3116841908210900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,27,71,7,8,,,41,20,37,71,27,28,,,3,2,5,,,132,2.3,3.10473E+17,SHAK,,35,,,,,,SUB-TRIP,0
31168419082109,1,8/21/2019 5:04,8/21/2019 15:07,1,2,,10003278,O8,21-Aug-19,0,311684,3116841908210900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,27,71,7,8,,,41,20,37,71,27,28,,,3,2,5,,,132,2.3,3.10473E+17,SKLWIN,,10,,,,,,SUB-TRIP,0
31168419082109,1,8/21/2019 5:04,8/21/2019 15:07,1,2,,10003278,O8,21-Aug-19,0,311684,3116841908210900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,27,71,7,8,,,41,20,37,71,27,28,,,3,2,5,,,132,2.3,3.10473E+17,SROB,,41,,,,,,SUB-TRIP,0
31168419082109,1,8/21/2019 5:04,8/21/2019 15:07,1,2,,10003278,O8,21-Aug-19,0,311684,3116841908210900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,27,71,7,8,,,41,20,37,71,27,28,,,3,2,5,,,132,2.3,3.10473E+17,STB,,306,,,,,,SUB-TRIP,0
31168419082109,1,8/21/2019 5:04,8/21/2019 15:07,1,2,,10003278,O8,21-Aug-19,0,311684,3116841908210900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,27,71,7,8,,,41,20,37,71,27,28,,,3,2,5,,,132,2.3,3.10473E+17,TAU,,8,,,,,,SUB-TRIP,0
31168419082209,1,8/22/2019 5:10,8/22/2019 16:18,1,2,,10003278,O8,22-Aug-19,0,311684,3116841908220900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,47,71,7,21,,,41,20,47,71,27,30,,,3,2,9,,,132,2.3,3.10473E+17,SROB,,399,,,,,,SUB-TRIP,0
31168419082209,1,8/22/2019 5:10,8/22/2019 16:18,1,2,,10003278,O8,22-Aug-19,0,311684,3116841908220900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,47,71,7,21,,,41,20,47,71,27,30,,,3,2,9,,,132,2.3,3.10473E+17,STB,,33,,,,,,SUB-TRIP,0
31168419082209,1,8/22/2019 5:10,8/22/2019 16:18,1,2,,10003278,O8,22-Aug-19,0,311684,3116841908220900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,47,71,7,21,,,41,20,47,71,27,30,,,3,2,9,,,132,2.3,3.10473E+17,BLU,,44,,,,,,SUB-TRIP,0
31168419082209,1,8/22/2019 5:10,8/22/2019 16:18,1,2,,10003278,O8,22-Aug-19,0,311684,3116841908220900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,47,71,7,21,,,41,20,47,71,27,30,,,3,2,9,,,132,2.3,3.10473E+17,BSB,,373,,,,,,SUB-TRIP,0
31168419082209,1,8/22/2019 5:10,8/22/2019 16:18,1,2,,10003278,O8,22-Aug-19,0,311684,3116841908220900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,47,71,7,21,,,41,20,47,71,27,30,,,3,2,9,,,132,2.3,3.10473E+17,BUT,215,,,913,22-Aug-19,,,SUB-TRIP,0
31168419082209,1,8/22/2019 5:10,8/22/2019 16:18,1,2,,10003278,O8,22-Aug-19,0,311684,3116841908220900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,47,71,7,21,,,41,20,47,71,27,30,,,3,2,9,,,132,2.3,3.10473E+17,BUT,,321,,,,,,SUB-TRIP,0
31168419082209,1,8/22/2019 5:10,8/22/2019 16:18,1,2,,10003278,O8,22-Aug-19,0,311684,3116841908220900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,47,71,7,21,,,41,20,47,71,27,30,,,3,2,9,,,132,2.3,3.10473E+17,DGSM,,66,,,,,,SUB-TRIP,0
31168419082209,1,8/22/2019 5:10,8/22/2019 16:18,1,2,,10003278,O8,22-Aug-19,0,311684,3116841908220900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,47,71,7,21,,,41,20,47,71,27,30,,,3,2,9,,,132,2.3,3.10473E+17,FLBB,,31,,,,,,SUB-TRIP,0
31168419082209,1,8/22/2019 5:10,8/22/2019 16:18,1,2,,10003278,O8,22-Aug-19,0,311684,3116841908220900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,47,71,7,21,,,41,20,47,71,27,30,,,3,2,9,,,132,2.3,3.10473E+17,FLUKE,135,,,913,22-Aug-19,,,SUB-TRIP,0
31168419082209,1,8/22/2019 5:10,8/22/2019 16:18,1,2,,10003278,O8,22-Aug-19,0,311684,3116841908220900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,47,71,7,21,,,41,20,47,71,27,30,,,3,2,9,,,132,2.3,3.10473E+17,FLUKE,,26,,,,,,SUB-TRIP,0
31168419082209,1,8/22/2019 5:10,8/22/2019 16:18,1,2,,10003278,O8,22-Aug-19,0,311684,3116841908220900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,47,71,7,21,,,41,20,47,71,27,30,,,3,2,9,,,132,2.3,3.10473E+17,HERR,,16,,,,,,SUB-TRIP,0
31168419082209,1,8/22/2019 5:10,8/22/2019 16:18,1,2,,10003278,O8,22-Aug-19,0,311684,3116841908220900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,47,71,7,21,,,41,20,47,71,27,30,,,3,2,9,,,132,2.3,3.10473E+17,HRBB,,19,,,,,,SUB-TRIP,0
31168419082209,1,8/22/2019 5:10,8/22/2019 16:18,1,2,,10003278,O8,22-Aug-19,0,311684,3116841908220900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,47,71,7,21,,,41,20,47,71,27,30,,,3,2,9,,,132,2.3,3.10473E+17,LOB,,17,,,,,,SUB-TRIP,0
31168419082209,1,8/22/2019 5:10,8/22/2019 16:18,1,2,,10003278,O8,22-Aug-19,0,311684,3116841908220900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,47,71,7,21,,,41,20,47,71,27,30,,,3,2,9,,,132,2.3,3.10473E+17,LOL,161,,,913,22-Aug-19,,,SUB-TRIP,0
31168419082209,1,8/22/2019 5:10,8/22/2019 16:18,1,2,,10003278,O8,22-Aug-19,0,311684,3116841908220900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,47,71,7,21,,,41,20,47,71,27,30,,,3,2,9,,,132,2.3,3.10473E+17,MACK,,2,,,,,,SUB-TRIP,0
31168419082209,1,8/22/2019 5:10,8/22/2019 16:18,1,2,,10003278,O8,22-Aug-19,0,311684,3116841908220900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,47,71,7,21,,,41,20,47,71,27,30,,,3,2,9,,,132,2.3,3.10473E+17,MONKL,6,,,913,22-Aug-19,,,SUB-TRIP,0
31168419082209,1,8/22/2019 5:10,8/22/2019 16:18,1,2,,10003278,O8,22-Aug-19,0,311684,3116841908220900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,47,71,7,21,,,41,20,47,71,27,30,,,3,2,9,,,132,2.3,3.10473E+17,RHAK,50,,,913,22-Aug-19,,,SUB-TRIP,0
31168419082209,1,8/22/2019 5:10,8/22/2019 16:18,1,2,,10003278,O8,22-Aug-19,0,311684,3116841908220900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,47,71,7,21,,,41,20,47,71,27,30,,,3,2,9,,,132,2.3,3.10473E+17,RHAK,,16,,,,,,SUB-TRIP,0
31168419082209,1,8/22/2019 5:10,8/22/2019 16:18,1,2,,10003278,O8,22-Aug-19,0,311684,3116841908220900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,47,71,7,21,,,41,20,47,71,27,30,,,3,2,9,,,132,2.3,3.10473E+17,SCUP,70,,,913,22-Aug-19,,,SUB-TRIP,0
31168419082209,1,8/22/2019 5:10,8/22/2019 16:18,1,2,,10003278,O8,22-Aug-19,0,311684,3116841908220900,0,3.10473E+15,0,10-Sep-19,OTF,1,100,539,11,41,1,47,71,7,21,,,41,20,47,71,27,30,,,3,2,9,,,132,2.3,3.10473E+17,SCUP,,145,,,,,,SUB-TRIP,0
